Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations by episode date,Hospitalizations rate by episode date,Hospitalizations by reported date,Hospalizations rate by reported date,Deaths,Deaths rate
"September 12, 2020",Eastern Ontario Health Unit,6,3,2.8,0,1,0,0,0,0,0,0,0
"September 13, 2020",Eastern Ontario Health Unit,1,3,0.5,3,1,1.4,0,0,0,0,0,0
"September 14, 2020",Eastern Ontario Health Unit,6,3,2.8,7,1,3.2,1,0.5,0,0,0,0
"September 15, 2020",Eastern Ontario Health Unit,3,4,1.4,4,2,1.9,0,0,0,0,0,0
"September 16, 2020",Eastern Ontario Health Unit,4,4,1.9,1,3,0.5,0,0,1,0.5,0,0
"September 17, 2020",Eastern Ontario Health Unit,2,4,0.9,1,3,0.5,0,0,0,0,0,0
"September 18, 2020",Eastern Ontario Health Unit,2,3,0.9,2,3,0.9,0,0,0,0,0,0
"September 19, 2020",Eastern Ontario Health Unit,1,3,0.5,3,3,1.4,0,0,0,0,0,0
"September 20, 2020",Eastern Ontario Health Unit,10,3,4.6,3,3,1.4,1,0.5,0,0,0,0
"September 21, 2020",Eastern Ontario Health Unit,4,4,1.9,7,3,3.2,0,0,0,0,0,0
"September 22, 2020",Eastern Ontario Health Unit,5,4,2.3,2,3,0.9,0,0,1,0.5,0,0
"September 23, 2020",Eastern Ontario Health Unit,2,4,0.9,1,3,0.5,1,0.5,0,0,0,0
"September 24, 2020",Eastern Ontario Health Unit,4,4,1.9,9,3,4.2,0,0,1,0.5,0,0
"September 25, 2020",Eastern Ontario Health Unit,3,4,1.4,2,4,0.9,0,0,0,0,0,0
"September 26, 2020",Eastern Ontario Health Unit,6,4,2.8,8,4,3.7,0,0,0,0,0,0
"September 27, 2020",Eastern Ontario Health Unit,12,5,5.6,1,5,0.5,1,0.5,0,0,0,0
"September 28, 2020",Eastern Ontario Health Unit,5,5,2.3,2,4,0.9,0,0,0,0,0,0
"September 29, 2020",Eastern Ontario Health Unit,10,5,4.6,0,4,0,1,0.5,0,0,0,0
"September 30, 2020",Eastern Ontario Health Unit,4,6,1.9,5,3,2.3,0,0,0,0,0,0
"October 1, 2020",Eastern Ontario Health Unit,3,6,1.4,7,4,3.2,1,0.5,0,0,0,0
"October 2, 2020",Eastern Ontario Health Unit,5,6,2.3,2,4,0.9,0,0,0,0,0,0
"October 3, 2020",Eastern Ontario Health Unit,2,6,0.9,10,4,4.6,0,0,0,0,0,0
"October 4, 2020",Eastern Ontario Health Unit,6,6,2.8,14,4,6.5,0,0,0,0,0,0
"October 5, 2020",Eastern Ontario Health Unit,16,5,7.4,8,6,3.7,2,0.9,0,0,0,0
"October 6, 2020",Eastern Ontario Health Unit,10,7,4.6,3,7,1.4,0,0,0,0,0,0
"October 7, 2020",Eastern Ontario Health Unit,12,7,5.6,4,7,1.9,1,0.5,0,0,0,0
"October 8, 2020",Eastern Ontario Health Unit,27,8,12.5,7,7,3.2,0,0,1,0.5,0,0
"October 9, 2020",Eastern Ontario Health Unit,18,11,8.3,7,7,3.2,1,0.5,0,0,0,0
"October 10, 2020",Eastern Ontario Health Unit,10,13,4.6,4,8,1.9,0,0,1,0.5,0,0
"October 11, 2020",Eastern Ontario Health Unit,5,14,2.3,4,7,1.9,0,0,1,0.5,0,0
"October 12, 2020",Eastern Ontario Health Unit,11,14,5.1,12,5,5.6,2,0.9,0,0,0,0
"October 13, 2020",Eastern Ontario Health Unit,15,13,6.9,30,6,13.9,1,0.5,0,0,0,0
"October 14, 2020",Eastern Ontario Health Unit,16,14,7.4,22,10,10.2,0,0,3,1.4,1,0.5
"October 15, 2020",Eastern Ontario Health Unit,12,15,5.6,6,12,2.8,0,0,0,0,0,0
"October 16, 2020",Eastern Ontario Health Unit,8,12,3.7,7,12,3.2,3,1.4,1,0.5,0,0
"October 17, 2020",Eastern Ontario Health Unit,9,11,4.2,20,12,9.3,0,0,1,0.5,1,0.5
"October 18, 2020",Eastern Ontario Health Unit,7,11,3.2,10,14,4.6,0,0,1,0.5,1,0.5
"October 19, 2020",Eastern Ontario Health Unit,44,11,20.4,1,15,0.5,0,0,0,0,0,0
"October 20, 2020",Eastern Ontario Health Unit,3,16,1.4,14,14,6.5,0,0,0,0,0,0
"October 21, 2020",Eastern Ontario Health Unit,7,14,3.2,18,11,8.3,0,0,1,0.5,0,0
"October 22, 2020",Eastern Ontario Health Unit,8,13,3.7,44,11,20.4,0,0,1,0.5,0,0
"October 23, 2020",Eastern Ontario Health Unit,9,12,4.2,22,16,10.2,1,0.5,0,0,0,0
"October 24, 2020",Eastern Ontario Health Unit,16,12,7.4,12,18,5.6,0,0,0,0,3,1.4
"October 25, 2020",Eastern Ontario Health Unit,17,13,7.9,9,17,4.2,0,0,0,0,0,0
"October 26, 2020",Eastern Ontario Health Unit,4,15,1.9,3,17,1.4,0,0,0,0,1,0.5
"October 27, 2020",Eastern Ontario Health Unit,4,9,1.9,10,17,4.6,0,0,1,0.5,0,0
"October 28, 2020",Eastern Ontario Health Unit,14,9,6.5,17,17,7.9,1,0.5,0,0,2,0.9
"October 29, 2020",Eastern Ontario Health Unit,11,10,5.1,14,17,6.5,0,0,0,0,1,0.5
"October 30, 2020",Eastern Ontario Health Unit,2,11,0.9,10,12,4.6,0,0,2,0.9,1,0.5
"October 31, 2020",Eastern Ontario Health Unit,9,10,4.2,11,11,5.1,1,0.5,0,0,0,0
"November 1, 2020",Eastern Ontario Health Unit,16,9,7.4,7,11,3.2,0,0,1,0.5,0,0
"November 2, 2020",Eastern Ontario Health Unit,16,9,7.4,5,10,2.3,1,0.5,1,0.5,0,0
"November 3, 2020",Eastern Ontario Health Unit,9,10,4.2,18,11,8.3,0,0,0,0,1,0.5
"November 4, 2020",Eastern Ontario Health Unit,7,11,3.2,9,12,4.2,0,0,1,0.5,0,0
"November 5, 2020",Eastern Ontario Health Unit,8,10,3.7,14,11,6.5,1,0.5,1,0.5,2,0.9
"November 6, 2020",Eastern Ontario Health Unit,10,10,4.6,8,11,3.7,0,0,0,0,1,0.5
"November 7, 2020",Eastern Ontario Health Unit,5,11,2.3,3,10,1.4,0,0,0,0,0,0
"November 8, 2020",Eastern Ontario Health Unit,12,10,5.6,9,9,4.2,1,0.5,0,0,1,0.5
"November 9, 2020",Eastern Ontario Health Unit,7,10,3.2,5,9,2.3,0,0,0,0,0,0
"November 10, 2020",Eastern Ontario Health Unit,4,8,1.9,10,9,4.6,0,0,0,0,1,0.5
"November 11, 2020",Eastern Ontario Health Unit,3,8,1.4,6,8,2.8,0,0,0,0,0,0
"November 12, 2020",Eastern Ontario Health Unit,2,7,0.9,4,8,1.9,0,0,0,0,0,0
"November 13, 2020",Eastern Ontario Health Unit,4,6,1.9,4,6,1.9,0,0,0,0,0,0
"November 14, 2020",Eastern Ontario Health Unit,5,5,2.3,7,6,3.2,0,0,1,0.5,0,0
"November 15, 2020",Eastern Ontario Health Unit,6,5,2.8,8,6,3.7,0,0,0,0,1,0.5
"November 16, 2020",Eastern Ontario Health Unit,5,4,2.3,1,6,0.5,0,0,0,0,0,0
"November 17, 2020",Eastern Ontario Health Unit,6,4,2.8,6,6,2.8,1,0.5,0,0,0,0
"November 18, 2020",Eastern Ontario Health Unit,11,4,5.1,7,5,3.2,0,0,0,0,0,0
"November 19, 2020",Eastern Ontario Health Unit,9,6,4.2,2,5,0.9,0,0,0,0,0,0
"November 20, 2020",Eastern Ontario Health Unit,4,7,1.9,6,5,2.8,0,0,1,0.5,0,0
"November 21, 2020",Eastern Ontario Health Unit,6,7,2.8,6,5,2.8,0,0,0,0,1,0.5
"November 22, 2020",Eastern Ontario Health Unit,17,7,7.9,6,5,2.8,0,0,0,0,0,0
"November 23, 2020",Eastern Ontario Health Unit,11,8,5.1,2,5,0.9,0,0,0,0,0,0
"November 24, 2020",Eastern Ontario Health Unit,12,9,5.6,11,5,5.1,0,0,0,0,0,0
"November 25, 2020",Eastern Ontario Health Unit,20,10,9.3,12,6,5.6,1,0.5,0,0,1,0.5
"November 26, 2020",Eastern Ontario Health Unit,23,11,10.7,8,6,3.7,0,0,1,0.5,0,0
"November 27, 2020",Eastern Ontario Health Unit,10,13,4.6,14,7,6.5,1,0.5,0,0,0,0
"November 28, 2020",Eastern Ontario Health Unit,25,14,11.6,6,8,2.8,1,0.5,0,0,0,0
"November 29, 2020",Eastern Ontario Health Unit,13,17,6,17,8,7.9,0,0,0,0,0,0
"November 30, 2020",Eastern Ontario Health Unit,25,16,11.6,5,10,2.3,1,0.5,0,0,0,0
"December 1, 2020",Eastern Ontario Health Unit,23,18,10.7,21,10,9.7,3,1.4,0,0,0,0
"December 2, 2020",Eastern Ontario Health Unit,17,20,7.9,8,12,3.7,1,0.5,0,0,0,0
"December 3, 2020",Eastern Ontario Health Unit,16,19,7.4,26,11,12,2,0.9,1,0.5,0,0
"December 4, 2020",Eastern Ontario Health Unit,11,18,5.1,33,14,15.3,0,0,1,0.5,0,0
"December 5, 2020",Eastern Ontario Health Unit,1,19,0.5,14,17,6.5,0,0,0,0,1,0.5
"December 6, 2020",Eastern Ontario Health Unit,19,15,8.8,43,18,19.9,1,0.5,0,0,0,0
"December 7, 2020",Eastern Ontario Health Unit,13,16,6,6,21,2.8,1,0.5,1,0.5,0,0
"December 8, 2020",Eastern Ontario Health Unit,15,14,6.9,6,22,2.8,0,0,0,0,0,0
"December 9, 2020",Eastern Ontario Health Unit,16,13,7.4,11,19,5.1,0,0,1,0.5,1,0.5
"December 10, 2020",Eastern Ontario Health Unit,19,13,8.8,18,20,8.3,0,0,1,0.5,0,0
"December 11, 2020",Eastern Ontario Health Unit,15,13,6.9,22,19,10.2,0,0,1,0.5,0,0
"December 12, 2020",Eastern Ontario Health Unit,13,14,6,27,17,12.5,0,0,1,0.5,0,0
"December 13, 2020",Eastern Ontario Health Unit,14,16,6.5,13,19,6,0,0,1,0.5,0,0
"December 14, 2020",Eastern Ontario Health Unit,18,15,8.3,8,15,3.7,0,0,0,0,0,0
"December 15, 2020",Eastern Ontario Health Unit,9,16,4.2,12,15,5.6,0,0,0,0,0,0
"December 16, 2020",Eastern Ontario Health Unit,15,15,6.9,20,16,9.3,1,0.5,0,0,0,0
"December 17, 2020",Eastern Ontario Health Unit,19,15,8.8,11,17,5.1,1,0.5,0,0,0,0
"December 18, 2020",Eastern Ontario Health Unit,14,15,6.5,10,16,4.6,0,0,0,0,0,0
"December 19, 2020",Eastern Ontario Health Unit,13,15,6,13,14,6,0,0,0,0,0,0
"December 20, 2020",Eastern Ontario Health Unit,10,15,4.6,7,12,3.2,0,0,0,0,0,0
"December 21, 2020",Eastern Ontario Health Unit,17,14,7.9,7,12,3.2,1,0.5,0,0,0,0
"December 22, 2020",Eastern Ontario Health Unit,25,14,11.6,22,11,10.2,1,0.5,1,0.5,0,0
"December 23, 2020",Eastern Ontario Health Unit,22,16,10.2,26,13,12,0,0,0,0,0,0
"December 24, 2020",Eastern Ontario Health Unit,28,17,13,22,14,10.2,1,0.5,1,0.5,0,0
"December 25, 2020",Eastern Ontario Health Unit,25,18,11.6,9,15,4.2,3,1.4,1,0.5,0,0
"December 26, 2020",Eastern Ontario Health Unit,45,20,20.8,8,15,3.7,4,1.9,1,0.5,0,0
"December 27, 2020",Eastern Ontario Health Unit,43,25,19.9,16,14,7.4,2,0.9,1,0.5,0,0
"December 28, 2020",Eastern Ontario Health Unit,55,29,25.5,19,16,8.8,3,1.4,0,0,0,0
"December 29, 2020",Eastern Ontario Health Unit,45,35,20.8,43,17,19.9,0,0,4,1.9,0,0
"December 30, 2020",Eastern Ontario Health Unit,43,38,19.9,49,20,22.7,2,0.9,1,0.5,0,0
"December 31, 2020",Eastern Ontario Health Unit,48,41,22.2,42,24,19.5,1,0.5,2,0.9,0,0
"January 1, 2019",Eastern Ontario Health Unit,55,43,25.5,52,27,24.1,5,2.3,0,0,1,0.5
"January 2, 2021",Eastern Ontario Health Unit,35,48,16.2,50,33,23.2,1,0.5,1,0.5,1,0.5
"January 3, 2021",Eastern Ontario Health Unit,23,46,10.7,51,39,23.6,3,1.4,1,0.5,0,0
"January 4, 2021",Eastern Ontario Health Unit,47,43,21.8,20,44,9.3,1,0.5,3,1.4,0,0
"January 5, 2021",Eastern Ontario Health Unit,56,42,25.9,50,44,23.2,2,0.9,5,2.3,0,0
"January 6, 2021",Eastern Ontario Health Unit,47,44,21.8,44,45,20.4,3,1.4,4,1.9,0,0
"January 7, 2021",Eastern Ontario Health Unit,48,44,22.2,52,44,24.1,1,0.5,1,0.5,0,0
"January 8, 2021",Eastern Ontario Health Unit,27,44,12.5,59,46,27.3,1,0.5,2,0.9,0,0
"January 9, 2021",Eastern Ontario Health Unit,30,40,13.9,62,47,28.7,2,0.9,3,1.4,0,0
"January 10, 2021",Eastern Ontario Health Unit,18,40,8.3,41,48,19,0,0,2,0.9,1,0.5
"January 11, 2021",Eastern Ontario Health Unit,41,39,19,10,47,4.6,2,0.9,0,0,0,0
"January 12, 2021",Eastern Ontario Health Unit,31,38,14.4,41,45,19,0,0,2,0.9,1,0.5
"January 13, 2021",Eastern Ontario Health Unit,30,35,13.9,30,44,13.9,2,0.9,3,1.4,5,2.3
"January 14, 2021",Eastern Ontario Health Unit,31,32,14.4,54,42,25,2,0.9,2,0.9,0,0
"January 15, 2021",Eastern Ontario Health Unit,31,30,14.4,48,42,22.2,0,0,2,0.9,0,0
"January 16, 2021",Eastern Ontario Health Unit,29,30,13.4,31,41,14.4,2,0.9,0,0,0,0
"January 17, 2021",Eastern Ontario Health Unit,15,30,6.9,24,36,11.1,1,0.5,1,0.5,3,1.4
"January 18, 2021",Eastern Ontario Health Unit,16,30,7.4,20,34,9.3,0,0,2,0.9,0,0
"January 19, 2021",Eastern Ontario Health Unit,27,26,12.5,21,35,9.7,0,0,0,0,1,0.5
"January 20, 2021",Eastern Ontario Health Unit,24,26,11.1,32,33,14.8,0,0,0,0,1,0.5
"January 21, 2021",Eastern Ontario Health Unit,10,25,4.6,28,33,13,2,0.9,0,0,0,0
"January 22, 2021",Eastern Ontario Health Unit,20,22,9.3,20,29,9.3,0,0,0,0,0,0
"January 23, 2021",Eastern Ontario Health Unit,8,20,3.7,13,25,6,0,0,0,0,0,0
"January 24, 2021",Eastern Ontario Health Unit,8,17,3.7,16,23,7.4,0,0,1,0.5,2,0.9
"January 25, 2021",Eastern Ontario Health Unit,38,16,17.6,12,21,5.6,3,1.4,2,0.9,0,0
"January 26, 2021",Eastern Ontario Health Unit,15,19,6.9,35,20,16.2,2,0.9,2,0.9,0,0
"January 27, 2021",Eastern Ontario Health Unit,18,18,8.3,15,22,6.9,3,1.4,3,1.4,0,0
"January 28, 2021",Eastern Ontario Health Unit,13,17,6,18,20,8.3,1,0.5,4,1.9,1,0.5
"January 29, 2021",Eastern Ontario Health Unit,13,17,6,25,18,11.6,2,0.9,0,0,2,0.9
"January 30, 2021",Eastern Ontario Health Unit,9,16,4.2,9,19,4.2,2,0.9,1,0.5,2,0.9
"January 31, 2021",Eastern Ontario Health Unit,7,16,3.2,13,19,6,1,0.5,3,1.4,1,0.5
"February 1, 2021",Eastern Ontario Health Unit,26,16,12,3,18,1.4,1,0.5,0,0,0,0
"February 2, 2021",Eastern Ontario Health Unit,10,14,4.6,23,17,10.7,0,0,1,0.5,0,0
"February 3, 2021",Eastern Ontario Health Unit,10,14,4.6,11,15,5.1,2,0.9,1,0.5,0,0
"February 4, 2021",Eastern Ontario Health Unit,8,13,3.7,10,15,4.6,1,0.5,1,0.5,3,1.4
"February 5, 2021",Eastern Ontario Health Unit,5,12,2.3,12,13,5.6,0,0,1,0.5,0,0
"February 6, 2021",Eastern Ontario Health Unit,5,11,2.3,4,12,1.9,1,0.5,0,0,0,0
"February 7, 2021",Eastern Ontario Health Unit,4,10,1.9,5,11,2.3,0,0,1,0.5,0,0
"February 8, 2021",Eastern Ontario Health Unit,14,10,6.5,5,10,2.3,2,0.9,2,0.9,0,0
"February 9, 2021",Eastern Ontario Health Unit,2,8,0.9,12,10,5.6,0,0,0,0,0,0
"February 10, 2021",Eastern Ontario Health Unit,15,7,6.9,14,8,6.5,0,0,1,0.5,0,0
"February 11, 2021",Eastern Ontario Health Unit,2,8,0.9,8,9,3.7,0,0,0,0,0,0
"February 12, 2021",Eastern Ontario Health Unit,13,7,6,6,9,2.8,0,0,1,0.5,0,0
"February 13, 2021",Eastern Ontario Health Unit,5,8,2.3,8,8,3.7,0,0,0,0,0,0
"February 14, 2021",Eastern Ontario Health Unit,8,8,3.7,9,8,4.2,0,0,0,0,0,0
"February 15, 2021",Eastern Ontario Health Unit,9,8,4.2,2,9,0.9,1,0.5,0,0,1,0.5
"February 16, 2021",Eastern Ontario Health Unit,11,8,5.1,12,8,5.6,0,0,1,0.5,0,0
"February 17, 2021",Eastern Ontario Health Unit,6,9,2.8,7,8,3.2,0,0,0,0,1,0.5
"February 18, 2021",Eastern Ontario Health Unit,3,8,1.4,9,7,4.2,1,0.5,0,0,0,0
"February 19, 2021",Eastern Ontario Health Unit,7,8,3.2,8,8,3.7,0,0,1,0.5,0,0
"February 20, 2021",Eastern Ontario Health Unit,6,7,2.8,4,8,1.9,1,0.5,0,0,0,0
"February 21, 2021",Eastern Ontario Health Unit,9,7,4.2,3,7,1.4,1,0.5,0,0,0,0
"February 22, 2021",Eastern Ontario Health Unit,14,7,6.5,4,6,1.9,0,0,1,0.5,0,0
"February 23, 2021",Eastern Ontario Health Unit,10,8,4.6,21,7,9.7,0,0,1,0.5,0,0
"February 24, 2021",Eastern Ontario Health Unit,7,8,3.2,6,8,2.8,1,0.5,0,0,0,0
"February 25, 2021",Eastern Ontario Health Unit,9,8,4.2,11,8,5.1,0,0,1,0.5,1,0.5
"February 26, 2021",Eastern Ontario Health Unit,12,9,5.6,9,8,4.2,0,0,0,0,0,0
"February 27, 2021",Eastern Ontario Health Unit,9,10,4.2,2,8,0.9,2,0.9,0,0,0,0
"February 28, 2021",Eastern Ontario Health Unit,12,10,5.6,10,8,4.6,1,0.5,1,0.5,0,0
"March 1, 2021",Eastern Ontario Health Unit,8,10,3.7,11,9,5.1,1,0.5,2,0.9,0,0
"March 2, 2021",Eastern Ontario Health Unit,16,10,7.4,13,10,6,3,1.4,0,0,0,0
"March 3, 2021",Eastern Ontario Health Unit,12,10,5.6,12,9,5.6,2,0.9,1,0.5,0,0
"March 4, 2021",Eastern Ontario Health Unit,11,11,5.1,13,10,6,2,0.9,2,0.9,0,0
"March 5, 2021",Eastern Ontario Health Unit,16,11,7.4,10,10,4.6,3,1.4,1,0.5,0,0
"March 6, 2021",Eastern Ontario Health Unit,14,12,6.5,12,10,5.6,1,0.5,2,0.9,0,0
"March 7, 2021",Eastern Ontario Health Unit,11,13,5.1,12,12,5.6,1,0.5,3,1.4,0,0
"March 8, 2021",Eastern Ontario Health Unit,21,13,9.7,6,12,2.8,2,0.9,1,0.5,1,0.5
"March 9, 2021",Eastern Ontario Health Unit,13,14,6,23,11,10.7,5,2.3,3,1.4,0,0
"March 10, 2021",Eastern Ontario Health Unit,15,14,6.9,11,13,5.1,0,0,1,0.5,0,0
"March 11, 2021",Eastern Ontario Health Unit,17,14,7.9,14,12,6.5,3,1.4,3,1.4,0,0
"March 12, 2021",Eastern Ontario Health Unit,12,15,5.6,13,13,6,4,1.9,1,0.5,0,0
"March 13, 2021",Eastern Ontario Health Unit,6,15,2.8,11,13,5.1,1,0.5,1,0.5,0,0
"March 14, 2021",Eastern Ontario Health Unit,9,14,4.2,10,13,4.6,4,1.9,3,1.4,0,0
"March 15, 2021",Eastern Ontario Health Unit,29,13,13.4,7,13,3.2,2,0.9,2,0.9,0,0
"March 16, 2021",Eastern Ontario Health Unit,26,14,12,24,13,11.1,2,0.9,3,1.4,0,0
"March 17, 2021",Eastern Ontario Health Unit,33,16,15.3,15,13,6.9,13,6,2,0.9,1,0.5
"March 18, 2021",Eastern Ontario Health Unit,24,19,11.1,27,13,12.5,1,0.5,8,3.7,0,0
"March 19, 2021",Eastern Ontario Health Unit,22,20,10.2,28,15,13,5,2.3,4,1.9,1,0.5
"March 20, 2021",Eastern Ontario Health Unit,20,21,9.3,18,17,8.3,3,1.4,3,1.4,0,0
"March 21, 2021",Eastern Ontario Health Unit,27,23,12.5,17,18,7.9,3,1.4,4,1.9,1,0.5
"March 22, 2021",Eastern Ontario Health Unit,50,26,23.2,30,19,13.9,6,2.8,4,1.9,1,0.5
"March 23, 2021",Eastern Ontario Health Unit,29,29,13.4,34,23,15.8,2,0.9,3,1.4,0,0
"March 24, 2021",Eastern Ontario Health Unit,26,29,12,28,24,13,1,0.5,5,2.3,3,1.4
"March 25, 2021",Eastern Ontario Health Unit,20,28,9.3,28,26,13,2,0.9,3,1.4,3,1.4
"March 26, 2021",Eastern Ontario Health Unit,33,28,15.3,32,26,14.8,0,0,2,0.9,0,0
"March 27, 2021",Eastern Ontario Health Unit,24,29,11.1,23,27,10.7,4,1.9,1,0.5,1,0.5
"March 28, 2021",Eastern Ontario Health Unit,25,30,11.6,33,27,15.3,2,0.9,3,1.4,0,0
"March 29, 2021",Eastern Ontario Health Unit,30,30,13.9,24,30,11.1,3,1.4,1,0.5,2,0.9
"March 30, 2021",Eastern Ontario Health Unit,38,27,17.6,25,29,11.6,5,2.3,3,1.4,0,0
"March 31, 2021",Eastern Ontario Health Unit,37,28,17.1,36,28,16.7,4,1.9,6,2.8,1,0.5
"April 1, 2021",Eastern Ontario Health Unit,45,30,20.8,42,29,19.5,6,2.8,5,2.3,1,0.5
"April 2, 2021",Eastern Ontario Health Unit,36,33,16.7,34,31,15.8,1,0.5,7,3.2,1,0.5
"April 3, 2021",Eastern Ontario Health Unit,35,34,16.2,24,31,11.1,1,0.5,3,1.4,0,0
"April 4, 2021",Eastern Ontario Health Unit,29,35,13.4,26,31,12,0,0,1,0.5,0,0
"April 5, 2021",Eastern Ontario Health Unit,49,36,22.7,25,30,11.6,8,3.7,2,0.9,2,0.9
"April 6, 2021",Eastern Ontario Health Unit,53,38,24.6,49,30,22.7,2,0.9,3,1.4,0,0
"April 7, 2021",Eastern Ontario Health Unit,33,41,15.3,36,34,16.7,4,1.9,3,1.4,1,0.5
"April 8, 2021",Eastern Ontario Health Unit,56,40,25.9,39,34,18.1,6,2.8,1,0.5,1,0.5
"April 9, 2021",Eastern Ontario Health Unit,46,42,21.3,46,33,21.3,5,2.3,5,2.3,0,0
"April 10, 2021",Eastern Ontario Health Unit,36,43,16.7,42,35,19.5,3,1.4,2,0.9,0,0
"April 11, 2021",Eastern Ontario Health Unit,26,43,12,36,38,16.7,3,1.4,3,1.4,1,0.5
"April 12, 2021",Eastern Ontario Health Unit,44,43,20.4,30,39,13.9,4,1.9,4,1.9,2,0.9
"April 13, 2021",Eastern Ontario Health Unit,42,42,19.5,54,40,25,3,1.4,2,0.9,2,0.9
"April 14, 2021",Eastern Ontario Health Unit,41,40,19,61,40,28.3,2,0.9,10,4.6,0,0
"April 15, 2021",Eastern Ontario Health Unit,37,42,17.1,53,44,24.6,4,1.9,1,0.5,0,0
"April 16, 2021",Eastern Ontario Health Unit,29,39,13.4,35,46,16.2,4,1.9,3,1.4,1,0.5
"April 17, 2021",Eastern Ontario Health Unit,21,36,9.7,40,44,18.5,4,1.9,1,0.5,0,0
"April 18, 2021",Eastern Ontario Health Unit,34,34,15.8,24,44,11.1,3,1.4,7,3.2,0,0
"April 19, 2021",Eastern Ontario Health Unit,33,35,15.3,14,42,6.5,3,1.4,2,0.9,0,0
"April 20, 2021",Eastern Ontario Health Unit,31,34,14.4,55,40,25.5,3,1.4,7,3.2,1,0.5
"April 21, 2021",Eastern Ontario Health Unit,25,32,11.6,33,40,15.3,4,1.9,3,1.4,0,0
"April 22, 2021",Eastern Ontario Health Unit,19,30,8.8,21,36,9.7,1,0.5,3,1.4,2,0.9
"April 23, 2021",Eastern Ontario Health Unit,19,27,8.8,40,32,18.5,3,1.4,4,1.9,2,0.9
"April 24, 2021",Eastern Ontario Health Unit,9,26,4.2,19,32,8.8,0,0,2,0.9,1,0.5
"April 25, 2021",Eastern Ontario Health Unit,15,24,6.9,8,29,3.7,0,0,1,0.5,0,0
"April 26, 2021",Eastern Ontario Health Unit,13,22,6,9,27,4.2,2,0.9,1,0.5,1,0.5
"April 27, 2021",Eastern Ontario Health Unit,23,19,10.7,31,26,14.4,4,1.9,1,0.5,0,0
"April 28, 2021",Eastern Ontario Health Unit,21,18,9.7,19,23,8.8,1,0.5,3,1.4,0,0
"April 29, 2021",Eastern Ontario Health Unit,23,17,10.7,23,21,10.7,2,0.9,3,1.4,0,0
"April 30, 2021",Eastern Ontario Health Unit,12,18,5.6,21,21,9.7,1,0.5,3,1.4,0,0
"May 1, 2021",Eastern Ontario Health Unit,6,17,2.8,16,19,7.4,0,0,0,0,0,0
"May 2, 2021",Eastern Ontario Health Unit,17,16,7.9,11,18,5.1,0,0,1,0.5,0,0
"May 3, 2021",Eastern Ontario Health Unit,17,16,7.9,13,19,6,1,0.5,1,0.5,0,0
"May 4, 2021",Eastern Ontario Health Unit,11,17,5.1,11,19,5.1,0,0,1,0.5,0,0
"May 5, 2021",Eastern Ontario Health Unit,15,15,6.9,23,16,10.7,0,0,0,0,0,0
"May 6, 2021",Eastern Ontario Health Unit,18,14,8.3,16,17,7.4,1,0.5,1,0.5,0,0
"May 7, 2021",Eastern Ontario Health Unit,10,14,4.6,16,16,7.4,0,0,1,0.5,1,0.5
"May 8, 2021",Eastern Ontario Health Unit,7,13,3.2,12,15,5.6,0,0,0,0,1,0.5
"May 9, 2021",Eastern Ontario Health Unit,6,14,2.8,3,15,1.4,0,0,1,0.5,0,0
"May 10, 2021",Eastern Ontario Health Unit,20,12,9.3,8,13,3.7,1,0.5,0,0,1,0.5
"May 11, 2021",Eastern Ontario Health Unit,12,12,5.6,16,13,7.4,1,0.5,0,0,0,0
"May 12, 2021",Eastern Ontario Health Unit,18,13,8.3,19,13,8.8,2,0.9,0,0,0,0
"May 13, 2021",Eastern Ontario Health Unit,8,13,3.7,14,13,6.5,0,0,1,0.5,0,0
"May 14, 2021",Eastern Ontario Health Unit,7,12,3.2,23,13,10.7,1,0.5,3,1.4,0,0
"May 15, 2021",Eastern Ontario Health Unit,16,11,7.4,9,14,4.2,0,0,1,0.5,0,0
"May 16, 2021",Eastern Ontario Health Unit,6,12,2.8,8,13,3.7,0,0,0,0,0,0
"May 17, 2021",Eastern Ontario Health Unit,7,12,3.2,4,14,1.9,3,1.4,0,0,0,0
"May 18, 2021",Eastern Ontario Health Unit,9,11,4.2,22,13,10.2,0,0,2,0.9,0,0
"May 19, 2021",Eastern Ontario Health Unit,6,10,2.8,11,14,5.1,0,0,0,0,0,0
"May 20, 2021",Eastern Ontario Health Unit,6,8,2.8,6,13,2.8,2,0.9,0,0,1,0.5
"May 21, 2021",Eastern Ontario Health Unit,3,8,1.4,8,12,3.7,0,0,2,0.9,0,0
"May 22, 2021",Eastern Ontario Health Unit,5,8,2.3,3,10,1.4,0,0,0,0,0,0
"May 23, 2021",Eastern Ontario Health Unit,7,6,3.2,3,9,1.4,1,0.5,0,0,0,0
"May 24, 2021",Eastern Ontario Health Unit,4,6,1.9,1,8,0.5,0,0,0,0,0,0
"May 25, 2021",Eastern Ontario Health Unit,1,6,0.5,6,8,2.8,0,0,0,0,0,0
"May 26, 2021",Eastern Ontario Health Unit,1,5,0.5,10,5,4.6,0,0,1,0.5,0,0
"May 27, 2021",Eastern Ontario Health Unit,6,4,2.8,2,5,0.9,1,0.5,1,0.5,0,0
"May 28, 2021",Eastern Ontario Health Unit,2,4,0.9,10,5,4.6,0,0,1,0.5,1,0.5
