"REF_DATE","GEO","DGUID","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Newfoundland and Labrador","2016A000210","Males","60 to 64 years","Persons","249","units","0","v467230","2.2.79","19697","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Males","60 to 64 years","Persons","249","units","0","v467230","2.2.79","20004","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Males","60 to 64 years","Persons","249","units","0","v467230","2.2.79","20530","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Males","60 to 64 years","Persons","249","units","0","v467230","2.2.79","20760","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Males","60 to 64 years","Persons","249","units","0","v467230","2.2.79","20835","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Males","60 to 64 years","Persons","249","units","0","v467230","2.2.79","20911","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Males","60 to 64 years","Persons","249","units","0","v467230","2.2.79","20848","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Males","60 to 64 years","Persons","249","units","0","v467230","2.2.79","20770","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Males","60 to 64 years","Persons","249","units","0","v467230","2.2.79","20797","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Males","60 to 64 years","Persons","249","units","0","v467230","2.2.79","20876","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Males","65 to 69 years","Persons","249","units","0","v467251","2.2.85","13096","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Males","65 to 69 years","Persons","249","units","0","v467251","2.2.85","14244","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Males","65 to 69 years","Persons","249","units","0","v467251","2.2.85","15387","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Males","65 to 69 years","Persons","249","units","0","v467251","2.2.85","16359","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Males","65 to 69 years","Persons","249","units","0","v467251","2.2.85","17036","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Males","65 to 69 years","Persons","249","units","0","v467251","2.2.85","17956","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Males","65 to 69 years","Persons","249","units","0","v467251","2.2.85","18398","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Males","65 to 69 years","Persons","249","units","0","v467251","2.2.85","18726","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Males","65 to 69 years","Persons","249","units","0","v467251","2.2.85","18961","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Males","65 to 69 years","Persons","249","units","0","v467251","2.2.85","19303","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Males","65 to 69 years","Persons","249","units","0","v467251","2.2.85","19489","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Males","65 to 69 years","Persons","249","units","0","v467251","2.2.85","19544","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Males","70 to 74 years","Persons","249","units","0","v467254","2.2.86","9390","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Males","70 to 74 years","Persons","249","units","0","v467254","2.2.86","9779","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Males","70 to 74 years","Persons","249","units","0","v467254","2.2.86","10118","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Males","70 to 74 years","Persons","249","units","0","v467254","2.2.86","10581","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Males","70 to 74 years","Persons","249","units","0","v467254","2.2.86","11178","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Males","70 to 74 years","Persons","249","units","0","v467254","2.2.86","11711","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Males","70 to 74 years","Persons","249","units","0","v467254","2.2.86","12816","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Males","70 to 74 years","Persons","249","units","0","v467254","2.2.86","13824","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Males","70 to 74 years","Persons","249","units","0","v467254","2.2.86","14763","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Males","70 to 74 years","Persons","249","units","0","v467254","2.2.86","15432","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Males","70 to 74 years","Persons","249","units","0","v467254","2.2.86","16192","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Males","70 to 74 years","Persons","249","units","0","v467254","2.2.86","16676","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Males","75 to 79 years","Persons","249","units","0","v467257","2.2.87","6624","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Males","75 to 79 years","Persons","249","units","0","v467257","2.2.87","6744","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Males","75 to 79 years","Persons","249","units","0","v467257","2.2.87","6945","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Males","75 to 79 years","Persons","249","units","0","v467257","2.2.87","7223","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Males","75 to 79 years","Persons","249","units","0","v467257","2.2.87","7410","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Males","75 to 79 years","Persons","249","units","0","v467257","2.2.87","7713","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Males","75 to 79 years","Persons","249","units","0","v467257","2.2.87","7983","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Males","75 to 79 years","Persons","249","units","0","v467257","2.2.87","8299","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Males","75 to 79 years","Persons","249","units","0","v467257","2.2.87","8756","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Males","75 to 79 years","Persons","249","units","0","v467257","2.2.87","9378","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Males","75 to 79 years","Persons","249","units","0","v467257","2.2.87","9870","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Males","75 to 79 years","Persons","249","units","0","v467257","2.2.87","10848","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Males","80 to 84 years","Persons","249","units","0","v467260","2.2.88","4030","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Males","80 to 84 years","Persons","249","units","0","v467260","2.2.88","4107","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Males","80 to 84 years","Persons","249","units","0","v467260","2.2.88","4214","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Males","80 to 84 years","Persons","249","units","0","v467260","2.2.88","4425","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Males","80 to 84 years","Persons","249","units","0","v467260","2.2.88","4628","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Males","80 to 84 years","Persons","249","units","0","v467260","2.2.88","4720","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Males","80 to 84 years","Persons","249","units","0","v467260","2.2.88","4871","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Males","80 to 84 years","Persons","249","units","0","v467260","2.2.88","5055","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Males","80 to 84 years","Persons","249","units","0","v467260","2.2.88","5256","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Males","80 to 84 years","Persons","249","units","0","v467260","2.2.88","5395","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Males","80 to 84 years","Persons","249","units","0","v467260","2.2.88","5726","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Males","80 to 84 years","Persons","249","units","0","v467260","2.2.88","5953","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Males","85 to 89 years","Persons","249","units","0","v467263","2.2.89","2013","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Males","85 to 89 years","Persons","249","units","0","v467263","2.2.89","2084","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Males","85 to 89 years","Persons","249","units","0","v467263","2.2.89","2128","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Males","85 to 89 years","Persons","249","units","0","v467263","2.2.89","2140","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Males","85 to 89 years","Persons","249","units","0","v467263","2.2.89","2182","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Males","85 to 89 years","Persons","249","units","0","v467263","2.2.89","2233","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Males","85 to 89 years","Persons","249","units","0","v467263","2.2.89","2292","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Males","85 to 89 years","Persons","249","units","0","v467263","2.2.89","2399","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Males","85 to 89 years","Persons","249","units","0","v467263","2.2.89","2548","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Males","85 to 89 years","Persons","249","units","0","v467263","2.2.89","2727","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Males","85 to 89 years","Persons","249","units","0","v467263","2.2.89","2780","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Males","85 to 89 years","Persons","249","units","0","v467263","2.2.89","2860","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Males","90 to 94 years","Persons","249","units","0","v31226576","2.2.126","594","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Males","90 to 94 years","Persons","249","units","0","v31226576","2.2.126","664","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Males","90 to 94 years","Persons","249","units","0","v31226576","2.2.126","740","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Males","90 to 94 years","Persons","249","units","0","v31226576","2.2.126","734","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Males","90 to 94 years","Persons","249","units","0","v31226576","2.2.126","742","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Males","90 to 94 years","Persons","249","units","0","v31226576","2.2.126","750","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Males","90 to 94 years","Persons","249","units","0","v31226576","2.2.126","818","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Males","90 to 94 years","Persons","249","units","0","v31226576","2.2.126","792","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Males","90 to 94 years","Persons","249","units","0","v31226576","2.2.126","823","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Males","90 to 94 years","Persons","249","units","0","v31226576","2.2.126","865","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Males","90 to 94 years","Persons","249","units","0","v31226576","2.2.126","899","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Males","90 to 94 years","Persons","249","units","0","v31226576","2.2.126","945","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Males","95 to 99 years","Persons","249","units","0","v31226582","2.2.132","84","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Males","95 to 99 years","Persons","249","units","0","v31226582","2.2.132","104","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Males","95 to 99 years","Persons","249","units","0","v31226582","2.2.132","113","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Males","95 to 99 years","Persons","249","units","0","v31226582","2.2.132","106","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Males","95 to 99 years","Persons","249","units","0","v31226582","2.2.132","126","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Males","95 to 99 years","Persons","249","units","0","v31226582","2.2.132","141","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Males","95 to 99 years","Persons","249","units","0","v31226582","2.2.132","148","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Males","95 to 99 years","Persons","249","units","0","v31226582","2.2.132","160","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Males","95 to 99 years","Persons","249","units","0","v31226582","2.2.132","155","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Males","95 to 99 years","Persons","249","units","0","v31226582","2.2.132","172","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Males","95 to 99 years","Persons","249","units","0","v31226582","2.2.132","181","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Males","95 to 99 years","Persons","249","units","0","v31226582","2.2.132","198","","","","0"
